ID,weekend_nights,week_nights,room_type,board_type,n_adults,n_less_12,n_more_12,booked_tour,n_requests,lead_time,purchase_type,n_p_cacellation,n_p_not_cacellation,repeated,price,date,is_canceled
INN11076,2,3,Room_Type 1,half board,2,0,0,0,0,60.0,Online,0,0,0,121.31,04/01/2018,False
INN11465,2,3,Room_Type 1,,2,0,0,0,0,58.0,Online,0,0,0,131.6,10/01/2017,True
INN02344,1,0,Room_Type 1,,2,0,0,0,0,0.0,Online,0,0,0,125.3,6/26/2018,False
INN20102,2,3,Room_Type 1,half board,2,0,0,0,0,231.0,Offline,0,0,0,122.0,9/25/2017,True
INN32776,0,1,Room_Type 1,,1,0,0,1,0,10.0,,0,0,0,,4/20/2018,False
INN02847,2,5,Room_Type 1,full board,2,0,0,0,1,47.0,Online,0,0,0,94.8,11/15/2018,False
INN18487,0,1,Room_Type 1,,2,0,0,0,1,310.0,,0,0,0,,9/29/2018,True
INN08824,2,4,Room_Type 1,full board,2,0,0,0,0,46.0,Online,0,0,0,93.1,03/04/2018,True
INN32537,1,3,Room_Type 1,full board,2,0,0,0,0,149.0,Online,0,0,0,114.5,08/01/2018,True
INN07767,1,3,Room_Type 1,half board,2,0,0,0,0,342.0,Offline,0,0,0,120.0,10/03/2018,True
INN36197,0,3,Room_Type 4,half board,2,0,0,0,2,279.0,Online,0,0,0,111.8,12/01/2018,False
INN17436,0,5,Room_Type 1,half board,2,1,0,1,2,176.0,Online,0,0,0,126.25,6/28/2018,False
INN25427,2,1,Room_Type 4,half board,3,0,0,0,0,140.0,Offline,0,0,0,116.56,08/06/2018,True
INN07501,0,2,Room_Type 1,half board,1,0,0,0,0,17.0,Offline,0,0,0,120.0,10/15/2017,False
INN27697,2,2,Room_Type 1,half board,2,0,0,0,0,148.0,Online,0,0,0,133.55,5/13/2018,True
INN06797,2,5,Room_Type 4,half board,3,0,0,0,0,178.0,Online,0,0,0,158.14,8/16/2018,True
INN27130,2,1,Room_Type 4,,2,0,0,0,1,42.0,,0,0,0,,4/30/2018,False
INN35713,1,4,Room_Type 1,,2,0,0,0,0,330.0,,0,0,0,110.0,10/05/2018,True
INN07557,0,3,Room_Type 1,full board,2,0,0,0,0,155.0,Online,0,0,0,138.8,09/08/2018,True
INN13670,1,2,Room_Type 1,full board,2,0,0,0,0,70.0,Online,0,0,0,114.5,7/18/2018,True
INN34973,0,1,Room_Type 1,,2,0,0,0,0,0.0,,0,0,0,,5/14/2018,False
INN31373,1,1,Room_Type 1,breakfast,2,0,0,0,1,297.0,Offline,0,0,0,135.0,06/06/2018,True
INN07379,2,0,Room_Type 1,half board,2,1,0,0,2,32.0,Online,0,0,0,168.0,5/22/2018,False
INN03798,2,2,Room_Type 1,half board,1,0,0,0,0,138.0,Offline,0,0,0,96.0,2/27/2018,False
INN06498,0,1,Room_Type 4,,3,0,0,0,2,40.0,Online,0,0,0,166.7,4/20/2018,False
INN35188,1,3,Room_Type 1,full board,2,0,0,0,2,63.0,Online,0,0,0,94.8,12/01/2018,False
INN27559,0,1,Room_Type 1,half board,2,0,0,0,1,65.0,Complementary,0,0,0,20.0,11/24/2018,False
INN13446,0,2,Room_Type 1,full board,2,0,0,0,2,28.0,Online,0,0,0,116.0,09/02/2017,False
INN19220,0,3,Room_Type 1,half board,1,0,0,0,0,45.0,Offline,0,0,0,115.0,10/13/2018,False
INN13080,1,0,Room_Type 1,,1,0,0,0,1,9.0,,0,0,0,,07/11/2018,False
INN28226,0,1,Room_Type 4,half board,1,0,0,0,2,78.0,Online,0,0,0,101.9,11/18/2017,False
INN21761,1,3,Room_Type 1,half board,2,0,0,0,1,122.0,Offline,0,0,0,92.25,8/22/2018,False
INN26456,0,2,Room_Type 1,full board,1,0,0,0,1,2.0,Online,0,0,0,153.98,10/07/2018,False
INN12793,1,4,Room_Type 1,,2,0,1,0,0,287.0,Online,0,0,0,112.65,12/26/2018,True
INN14252,1,4,Room_Type 4,half board,3,0,0,0,0,47.0,Online,0,0,0,159.5,4/20/2018,True
INN26119,0,1,Room_Type 1,half board,1,0,0,0,1,23.0,Online,0,0,0,116.0,11/29/2018,False
INN16099,1,2,Room_Type 4,half board,2,0,0,0,1,132.0,Online,0,0,0,124.4,10/28/2018,False
INN22073,1,2,Room_Type 1,half board,1,0,0,0,0,191.0,Offline,0,0,0,142.0,9/19/2018,True
INN18285,0,2,Room_Type 1,breakfast,2,0,0,0,0,89.0,Offline,0,0,0,129.0,9/18/2017,False
INN09557,2,1,Room_Type 1,half board,1,0,0,0,0,140.0,Offline,0,0,0,81.0,2/28/2018,True
INN20902,0,4,Room_Type 1,,1,0,0,0,0,120.0,,0,0,0,,9/28/2018,False
INN03626,1,0,Room_Type 1,half board,1,0,0,1,0,75.0,Corporate,0,0,0,87.0,10/23/2018,False
INN10651,2,2,Room_Type 6,half board,2,2,0,0,1,104.0,Online,0,0,0,207.85,5/15/2018,True
INN09817,0,3,Room_Type 1,,2,0,0,0,1,24.0,Online,0,0,0,154.1,9/22/2018,False
INN04376,0,5,Room_Type 4,half board,2,0,0,0,2,53.0,Online,0,0,0,163.44,10/18/2018,False
INN21973,1,1,Room_Type 1,half board,1,0,0,0,1,39.0,Corporate,0,8,1,85.0,07/04/2018,False
INN02907,2,4,Room_Type 1,half board,1,0,0,0,1,18.0,Online,0,0,0,127.99,11/05/2018,False
INN20544,1,2,Room_Type 1,half board,2,0,0,0,0,88.0,Online,0,0,0,111.36,4/29/2018,True
INN01923,0,3,Room_Type 1,half board,2,0,0,0,0,117.0,Online,0,0,0,109.25,09/03/2017,False
INN05917,0,2,Room_Type 1,,2,0,0,0,0,161.0,Online,0,0,0,123.5,08/10/2018,True
INN33321,1,2,Room_Type 4,half board,3,0,0,0,2,170.0,Online,0,0,0,152.6,10/24/2018,False
INN05771,0,3,Room_Type 1,full board,2,0,0,0,1,22.0,Online,0,0,0,105.0,03/09/2018,False
INN21131,0,2,Room_Type 5,half board,1,0,0,0,0,2.0,Online,0,0,0,184.0,10/06/2018,False
INN24495,0,1,Room_Type 4,half board,3,0,0,0,0,70.0,Online,0,0,0,179.3,5/18/2018,True
INN28951,2,3,Room_Type 1,half board,2,0,0,0,0,128.0,Online,0,0,0,102.45,4/17/2018,True
INN17739,2,1,Room_Type 1,,2,0,0,0,0,36.0,Offline,0,0,0,137.0,03/05/2018,False
INN18529,0,1,Room_Type 1,half board,2,0,0,0,0,189.0,Online,0,0,0,104.24,5/19/2018,True
INN10065,4,5,Room_Type 1,half board,1,0,0,0,1,3.0,Online,0,0,0,96.12,11/27/2018,False
INN31246,1,1,Room_Type 1,full board,2,0,0,0,1,2.0,Online,0,0,0,20.0,10/10/2017,False
INN09033,0,1,Room_Type 1,half board,1,0,0,0,1,112.0,Online,0,0,0,132.5,8/13/2018,False
INN33931,1,1,Room_Type 1,half board,2,0,0,0,1,216.0,Offline,0,0,0,120.0,05/02/2018,False
INN11734,0,4,Room_Type 1,half board,2,0,0,0,0,74.0,Online,0,0,0,112.28,05/11/2018,True
INN20301,2,5,Room_Type 1,,2,0,0,0,0,142.0,Online,0,0,0,115.81,6/26/2018,False
INN24713,2,0,Room_Type 1,,1,0,0,0,1,28.0,,0,0,0,116.0,12/04/2018,False
INN21468,2,4,Room_Type 1,,2,0,0,0,0,274.0,,0,0,0,,8/27/2018,True
INN00026,0,2,Room_Type 1,half board,2,0,0,0,1,119.0,Online,0,0,0,134.3,4/28/2018,False
INN01391,0,3,Room_Type 1,half board,2,0,0,0,0,256.0,Online,0,0,0,150.0,06/07/2018,True
INN07336,2,3,Room_Type 7,half board,2,1,0,0,2,58.0,Online,0,0,0,204.26,8/25/2018,False
INN08399,0,3,Room_Type 6,,2,0,2,0,0,,,0,0,0,,4/28/2018,True
INN00981,2,1,Room_Type 1,,2,0,0,0,0,46.0,,0,0,0,105.5,9/18/2018,True
INN25776,0,1,Room_Type 6,half board,2,3,0,0,2,0.0,Online,0,0,0,188.3,8/27/2018,False
INN07513,0,3,Room_Type 1,full board,2,0,0,0,0,24.0,Online,0,0,0,96.0,11/01/2018,False
INN25778,0,2,Room_Type 4,,2,0,0,0,2,11.0,,0,0,0,,10/07/2018,False
INN25889,0,1,Room_Type 1,,1,0,0,0,1,0.0,,0,0,0,,10/28/2018,False
INN28334,0,1,Room_Type 1,half board,1,0,0,0,0,41.0,Corporate,0,0,0,79.0,1/26/2018,False
INN09696,0,2,Room_Type 1,half board,1,0,0,0,0,17.0,Offline,0,0,0,120.0,10/15/2017,False
INN08667,1,1,Room_Type 1,half board,1,0,0,0,1,5.0,Corporate,0,9,1,85.0,2/15/2018,False
INN20341,1,1,Room_Type 1,,2,0,0,0,1,124.0,,0,0,0,,03/12/2018,False
INN00599,3,7,Room_Type 1,half board,2,0,0,0,0,89.0,Online,0,0,0,75.9,7/27/2017,True
INN17421,1,1,Room_Type 1,half board,2,0,0,0,1,216.0,Offline,0,0,0,120.0,05/02/2018,False
INN06641,0,1,Room_Type 1,full board,2,0,0,0,1,3.0,Online,0,0,0,99.0,2/13/2018,False
INN13177,2,0,Room_Type 1,,2,0,0,0,0,330.0,Offline,0,0,0,130.0,4/17/2018,True
INN00726,1,3,Room_Type 4,half board,2,0,1,0,2,4.0,Online,0,0,0,126.0,2/15/2018,False
INN23859,2,2,Room_Type 1,half board,2,0,0,0,0,45.0,Offline,0,0,0,95.0,10/29/2018,False
INN08540,0,2,Room_Type 1,breakfast,2,0,0,0,0,47.0,Offline,0,0,0,129.0,8/14/2017,False
INN05905,0,1,Room_Type 2,,2,0,0,0,2,0.0,Online,0,0,0,97.25,11/28/2017,False
INN24058,2,2,Room_Type 1,half board,2,0,0,0,1,116.0,Online,0,0,0,140.15,8/14/2018,False
INN25571,1,4,Room_Type 1,,3,0,0,0,2,137.0,,0,0,0,129.8,12/28/2017,False
INN01188,0,1,Room_Type 1,,2,0,1,0,2,20.0,Online,0,0,0,125.4,12/21/2018,False
INN13904,1,3,Room_Type 1,full board,2,0,0,0,0,255.0,Online,0,0,0,100.75,08/11/2018,True
INN32350,1,1,Room_Type 1,half board,2,0,0,0,1,90.0,Online,0,0,0,96.5,07/06/2017,False
INN28232,0,2,Room_Type 1,half board,1,0,0,0,0,2.0,Corporate,0,0,0,105.0,9/29/2017,False
INN20436,2,1,Room_Type 1,full board,2,0,0,0,1,10.0,Online,0,0,0,97.92,12/27/2017,False
INN07811,0,1,Room_Type 1,half board,1,0,0,0,0,3.0,Offline,0,0,0,95.0,12/11/2017,False
INN33942,1,2,Room_Type 4,half board,2,0,0,0,0,74.0,Online,0,0,0,138.8,4/22/2018,True
INN15462,1,1,Room_Type 1,half board,2,0,0,0,0,72.0,Offline,0,0,0,85.0,9/21/2017,False
INN32827,0,1,Room_Type 1,,2,0,0,1,1,2.0,Online,0,0,0,149.0,10/21/2018,False
INN29310,0,2,Room_Type 1,,1,0,0,0,1,3.0,,0,0,0,123.0,11/17/2018,False
INN34369,0,1,Room_Type 1,half board,2,0,0,0,1,22.0,Online,0,0,0,146.0,10/09/2017,False
INN10649,1,2,Room_Type 1,half board,1,0,0,0,0,216.0,Offline,0,0,0,140.0,10/10/2018,True
INN27742,0,4,Room_Type 1,half board,2,0,0,0,0,118.0,Offline,0,0,0,95.0,12/21/2018,False
INN32459,0,4,Room_Type 1,,2,0,0,0,1,51.0,Online,0,0,0,153.03,11/09/2018,False
INN21689,1,2,Room_Type 4,half board,2,0,0,0,1,69.0,Online,0,0,0,115.3,2018-2-29,False
INN26785,0,2,Room_Type 1,breakfast,2,0,0,0,0,123.0,Offline,0,0,0,129.0,10/16/2017,False
INN03075,0,1,Room_Type 1,full board,2,0,0,0,1,11.0,Online,0,0,0,96.0,11/07/2017,False
INN32069,2,1,Room_Type 1,half board,1,0,0,0,0,11.0,Corporate,0,4,1,85.0,11/22/2017,False
INN34386,0,1,Room_Type 1,,2,0,0,0,1,57.0,,0,0,0,113.6,12/02/2018,False
INN27741,0,1,Room_Type 4,half board,3,0,0,0,0,12.0,Online,0,0,0,157.0,3/29/2018,True
INN03478,0,1,Room_Type 2,half board,0,1,1,0,1,14.0,Online,0,0,0,147.6,8/19/2018,False
INN01986,1,0,Room_Type 1,,1,0,0,0,1,4.0,,0,14,1,85.0,04/11/2018,False
INN10316,0,2,Room_Type 4,half board,2,0,0,1,1,9.0,Online,0,0,0,165.0,10/15/2017,False
INN21932,1,2,Room_Type 1,half board,2,0,0,0,0,336.0,Offline,0,0,0,130.0,9/19/2018,True
INN20965,0,1,Room_Type 1,full board,2,0,0,0,2,5.0,Online,0,0,0,98.0,12/16/2018,False
INN36251,0,2,Room_Type 1,breakfast,1,0,0,0,0,8.0,Online,0,0,0,20.0,12/10/2017,False
INN04343,1,2,Room_Type 1,half board,2,0,0,0,1,39.0,Online,0,0,0,116.3,10/19/2017,False
INN07094,5,10,Room_Type 4,half board,1,0,0,0,0,4.0,Aviation,0,0,0,130.0,05/09/2018,True
INN23653,1,2,Room_Type 1,half board,2,0,0,0,0,59.0,Offline,0,0,0,83.58,3/18/2018,False
INN20940,0,0,Room_Type 1,half board,2,0,0,0,0,3.0,Online,0,0,0,20.0,3/14/2018,False
INN18278,1,2,Room_Type 1,,2,0,0,0,0,96.0,Offline,0,0,0,164.0,9/19/2018,True
INN01345,1,3,Room_Type 1,half board,2,0,0,0,0,90.0,Online,0,0,0,100.0,3/17/2018,True
INN04674,0,3,Room_Type 1,half board,2,0,0,0,0,245.0,Online,0,0,0,120.0,05/05/2018,True
INN29606,1,0,Room_Type 1,half board,2,1,0,0,1,12.0,Online,0,0,0,180.0,7/24/2018,False
INN14594,0,3,Room_Type 1,half board,2,0,0,0,0,232.0,Offline,0,0,0,85.0,10/15/2017,True
INN02302,2,1,Room_Type 4,half board,2,0,0,0,0,126.0,Online,0,0,0,116.3,4/17/2018,False
INN17646,0,1,Room_Type 1,,1,0,0,0,0,0.0,,0,0,0,,7/20/2018,False
INN22085,2,3,Room_Type 1,,2,0,0,0,0,364.0,,0,0,0,,8/19/2018,True
INN15841,0,1,Room_Type 4,half board,1,0,0,0,1,2.0,Online,0,0,0,136.0,03/08/2018,False
INN19002,0,2,Room_Type 1,,1,0,0,0,0,231.0,,0,0,0,115.0,6/24/2018,False
INN20280,0,3,Room_Type 1,half board,2,0,0,0,0,45.0,Offline,0,0,0,125.0,10/13/2018,False
INN23516,2,1,Room_Type 4,half board,2,1,0,0,2,130.0,Online,0,0,0,136.0,3/19/2018,False
INN10258,0,2,Room_Type 1,,2,0,0,0,0,89.0,,0,0,0,,9/18/2017,False
INN23403,0,3,Room_Type 6,half board,2,0,0,0,0,191.0,Online,0,0,0,218.9,5/26/2018,True
INN34041,0,2,Room_Type 1,,2,0,0,0,0,117.0,,0,0,0,96.5,08/11/2017,False
INN02758,0,4,Room_Type 1,half board,2,0,0,0,2,24.0,Online,0,0,0,100.85,09/02/2017,False
INN24931,1,0,Room_Type 5,half board,2,0,0,0,0,182.0,Offline,0,0,0,220.0,6/27/2018,True
INN21136,0,2,Room_Type 1,half board,1,0,0,0,0,226.0,Offline,0,0,0,150.0,6/15/2018,True
INN21439,1,4,Room_Type 1,,2,0,0,0,1,100.0,,0,0,0,,10/31/2018,False
INN20211,0,2,Room_Type 1,breakfast,2,0,0,0,0,68.0,Offline,0,0,0,102.0,9/17/2017,False
INN32964,0,2,Room_Type 1,,2,0,1,0,0,224.0,Online,0,0,0,141.5,08/03/2018,True
INN01630,0,2,Room_Type 1,half board,2,0,0,0,0,316.0,Online,0,0,0,130.0,10/21/2018,True
INN11827,2,1,Room_Type 1,half board,2,0,0,0,1,14.0,Online,0,0,0,171.0,8/13/2018,False
INN01562,0,1,Room_Type 1,,2,0,0,0,0,0.0,,11,4,1,,1/14/2018,False
INN11843,0,2,Room_Type 1,breakfast,2,0,0,0,0,0.0,Offline,0,0,0,129.0,8/14/2017,False
INN18541,1,2,Room_Type 4,half board,2,0,0,0,1,126.0,Online,0,0,0,138.8,7/15/2018,False
INN21869,3,5,Room_Type 1,,2,0,0,0,1,135.0,Online,0,0,0,115.63,07/11/2018,False
INN18985,1,2,Room_Type 1,full board,2,0,0,0,0,12.0,Online,0,0,0,117.0,03/11/2018,True
INN24019,0,1,Room_Type 4,,2,0,0,0,2,108.0,Online,0,0,0,169.4,09/08/2018,False
INN09931,2,2,Room_Type 1,half board,2,0,0,0,0,119.0,Offline,0,0,0,85.0,10/30/2017,True
INN01120,0,2,Room_Type 1,breakfast,2,0,0,0,0,328.0,Online,0,0,0,129.0,7/17/2017,True
INN34736,0,3,Room_Type 1,half board,1,0,0,0,1,70.0,Offline,0,0,0,100.67,1/27/2018,False
INN15577,2,6,Room_Type 4,half board,2,0,1,0,1,153.0,Online,0,0,0,121.13,7/26/2018,False
INN32303,1,5,Room_Type 1,half board,2,0,0,0,0,32.0,Online,0,0,0,119.45,11/03/2017,False
INN12808,1,2,Room_Type 1,,1,0,0,0,0,0.0,,0,0,0,115.5,8/31/2017,False
INN20036,0,1,Room_Type 1,half board,2,0,0,0,1,0.0,Online,0,0,0,110.9,10/27/2018,False
INN29939,1,0,Room_Type 1,half board,2,0,0,0,1,24.0,Offline,0,0,0,105.0,8/29/2018,False
INN32422,2,1,Room_Type 4,,3,0,0,0,1,154.0,,0,0,0,143.3,10/29/2018,True
INN08133,1,2,Room_Type 1,half board,2,0,0,0,1,406.0,Offline,0,0,0,110.67,10/07/2018,False
INN00720,0,1,Room_Type 4,half board,3,0,0,0,1,3.0,Online,0,0,0,217.0,5/27/2018,False
INN17856,0,2,Room_Type 1,,1,0,0,0,0,78.0,Offline,0,0,0,120.0,10/02/2017,False
INN25875,0,1,Room_Type 1,,1,0,0,0,0,0.0,,0,4,1,,12/22/2018,False
INN35947,1,4,Room_Type 1,,3,0,0,0,0,186.0,,0,0,0,150.05,08/01/2018,True
INN12468,0,2,Room_Type 1,,2,0,0,0,0,68.0,Offline,0,0,0,102.0,9/17/2017,False
INN01763,1,0,Room_Type 1,full board,1,0,0,0,0,3.0,Online,0,0,0,109.0,05/09/2018,False
INN25305,0,4,Room_Type 1,,2,0,0,0,2,,,0,0,0,,8/30/2018,False
INN30834,1,1,Room_Type 1,half board,2,0,0,0,0,228.0,Offline,13,1,1,90.0,04/09/2018,True
INN09407,1,2,Room_Type 1,,2,0,0,0,0,98.0,,0,0,0,,2/19/2018,False
INN31745,1,2,Room_Type 1,,1,0,0,0,2,12.0,,0,0,0,100.0,8/21/2017,False
INN16287,0,1,Room_Type 2,,2,0,0,0,0,0.0,,0,0,0,,01/07/2018,False
INN35594,0,1,Room_Type 1,full board,2,0,0,0,2,10.0,Online,0,0,0,140.0,11/02/2018,False
INN19892,2,2,Room_Type 1,half board,2,0,0,0,2,47.0,Online,0,0,0,114.5,10/04/2017,False
INN05557,1,2,Room_Type 1,half board,2,0,0,0,1,10.0,Offline,0,0,0,115.0,4/29/2018,False
INN29056,1,3,Room_Type 1,,2,0,0,0,2,64.0,Online,0,0,0,119.9,6/20/2018,False
INN34002,1,1,Room_Type 1,,2,0,0,0,2,45.0,,0,0,0,128.0,9/26/2018,False
INN28745,0,0,Room_Type 1,,2,0,0,0,2,16.0,,0,0,0,,8/16/2018,False
INN19290,0,3,Room_Type 1,,1,0,0,0,3,80.0,Online,0,0,0,113.6,11/03/2018,False
INN10579,2,0,Room_Type 1,half board,2,0,0,0,4,3.0,Complementary,1,5,1,20.0,10/30/2018,False
INN02049,1,0,Room_Type 1,full board,2,0,0,0,0,239.0,Online,0,0,0,105.5,8/28/2018,True
INN35046,0,1,Room_Type 1,breakfast,2,0,0,0,0,100.0,Offline,0,0,0,132.2,9/30/2017,False
INN07360,2,2,Room_Type 1,,1,0,0,0,0,108.0,,0,0,0,,4/16/2018,True
INN27200,2,4,Room_Type 1,half board,2,0,0,0,0,155.0,Online,0,0,0,134.3,08/06/2018,True
INN21098,1,1,Room_Type 1,,2,0,0,0,0,2.0,Online,0,0,0,111.0,2/13/2018,False
INN09251,2,1,Room_Type 1,,2,0,0,0,0,160.0,,0,0,0,,09/03/2018,False
INN05377,0,2,Room_Type 4,,2,0,0,1,1,257.0,,0,0,0,125.3,08/04/2018,True
INN02602,1,0,Room_Type 1,half board,2,0,0,0,0,316.0,Offline,0,0,0,87.0,9/21/2017,False
INN08394,0,2,Room_Type 4,half board,3,0,0,0,1,207.0,Online,0,0,0,157.7,7/28/2018,True
INN13275,0,2,Room_Type 1,,2,0,0,0,1,14.0,,0,0,0,81.5,01/01/2018,False
INN11694,1,3,Room_Type 1,,2,0,0,0,0,183.0,Offline,0,0,0,76.52,10/29/2017,False
INN32195,0,1,Room_Type 1,,2,0,0,0,3,10.0,Online,0,0,0,149.2,06/04/2018,False
INN09181,2,4,Room_Type 4,half board,3,0,0,0,1,134.0,Online,0,0,0,188.3,9/17/2018,False
INN18890,0,2,Room_Type 4,half board,1,0,0,0,0,0.0,Online,0,0,0,136.0,03/04/2018,False
INN14899,1,3,Room_Type 1,half board,2,0,0,0,1,60.0,Online,0,0,0,113.5,3/21/2018,False
INN10087,1,2,Room_Type 4,half board,3,0,0,0,2,96.0,Online,0,0,0,146.0,11/18/2018,False
INN20561,1,2,Room_Type 1,full board,2,0,0,0,0,146.0,Online,0,0,0,99.2,11/14/2018,True
INN05851,0,1,Room_Type 1,half board,2,0,0,0,2,11.0,Online,0,0,0,125.0,09/11/2017,False
INN16684,0,2,Room_Type 1,half board,2,0,0,0,0,129.0,Offline,0,0,0,88.0,11/25/2018,False
INN20208,2,2,Room_Type 1,,2,0,0,0,0,6.0,Online,0,0,0,143.5,4/24/2018,True
INN03494,0,3,Room_Type 6,half board,2,2,0,0,0,66.0,Online,0,0,0,227.9,9/20/2018,True
INN28275,0,3,Room_Type 4,half board,2,0,0,0,0,15.0,Online,0,0,0,137.0,12/15/2018,False
INN26549,2,3,Room_Type 1,,2,0,0,0,1,87.0,Online,0,0,0,92.25,3/18/2018,False
INN10560,0,1,Room_Type 1,half board,1,0,0,0,1,0.0,Online,0,0,0,134.0,08/11/2017,False
INN16472,2,3,Room_Type 1,half board,2,0,0,0,0,96.0,Online,0,0,0,127.1,6/26/2018,True
INN19973,2,1,Room_Type 1,,2,0,0,0,0,95.0,,0,0,0,,4/17/2018,False
INN28547,0,2,Room_Type 1,full board,2,0,0,0,1,4.0,Online,0,0,0,124.0,04/08/2018,False
INN28902,0,3,Room_Type 1,,2,0,0,1,0,22.0,Online,0,0,0,113.0,8/26/2017,False
INN17846,0,1,Room_Type 1,,2,0,0,0,0,68.0,,0,0,0,,06/08/2018,False
INN27292,0,3,Room_Type 4,,2,0,0,0,1,99.0,Online,0,0,0,169.4,9/15/2018,False
INN21282,0,2,Room_Type 1,half board,2,0,0,0,1,30.0,Online,0,0,0,159.0,10/21/2018,False
INN27715,0,2,Room_Type 1,half board,2,0,0,0,1,60.0,Online,0,0,0,117.2,11/11/2018,False
INN11237,0,1,Room_Type 1,,1,0,0,1,1,21.0,,0,0,0,,11/06/2017,False
INN26391,0,2,Room_Type 1,half board,2,0,0,0,0,104.0,Corporate,0,0,0,120.0,09/09/2017,False
INN18798,2,5,Room_Type 1,half board,2,0,0,0,2,180.0,Offline,0,0,0,61.43,3/19/2018,False
INN08516,0,2,Room_Type 1,half board,2,1,0,0,1,166.0,Online,0,0,0,141.5,7/14/2018,False
INN29001,0,1,Room_Type 1,half board,1,0,0,0,0,5.0,Corporate,0,0,0,101.0,2/19/2018,False
INN21102,2,2,Room_Type 4,half board,2,0,0,0,0,129.0,Online,0,0,0,137.28,11/06/2018,False
INN16941,2,0,Room_Type 1,,2,0,0,0,0,74.0,Offline,0,0,0,111.0,10/04/2017,False
INN14728,0,1,Room_Type 4,,2,0,0,1,1,2.0,,0,0,0,195.0,07/08/2018,False
INN16179,1,2,Room_Type 1,half board,2,0,0,0,0,321.0,Offline,0,0,0,115.0,9/30/2018,True
INN26320,1,2,Room_Type 1,half board,2,0,0,0,0,269.0,Offline,0,0,0,85.0,10/02/2017,False
INN09245,2,2,Room_Type 4,half board,2,0,0,0,0,41.0,Offline,0,0,0,93.8,3/20/2018,False
INN15749,0,2,Room_Type 1,half board,2,0,0,0,1,15.0,Online,0,0,0,167.0,12/30/2018,False
INN35540,2,0,Room_Type 1,breakfast,2,0,0,0,0,330.0,Offline,0,0,0,130.0,4/17/2018,True
INN24139,0,2,Room_Type 1,half board,2,0,0,0,1,38.0,Online,0,0,0,155.9,7/27/2018,False
INN34290,0,1,Room_Type 2,,2,0,0,0,0,42.0,,0,0,0,97.25,12/26/2017,False
INN31384,0,1,Room_Type 1,half board,1,0,0,0,0,6.0,Corporate,0,0,0,85.0,9/22/2017,False
INN16650,2,3,Room_Type 1,full board,2,0,0,0,0,69.0,Online,0,0,0,129.65,5/13/2018,True
INN34066,2,3,Room_Type 1,,2,0,0,0,0,276.0,,0,0,0,,6/19/2018,True
INN23572,2,0,Room_Type 4,half board,1,0,0,0,2,36.0,Online,0,0,0,134.0,12/04/2018,False
INN01178,0,4,Room_Type 1,half board,2,0,0,0,1,17.0,Offline,0,0,0,92.0,5/18/2018,False
INN17041,1,4,Room_Type 4,half board,2,0,0,0,0,33.0,Online,0,0,0,183.8,10/03/2018,False
INN23713,0,2,Room_Type 1,half board,2,0,0,0,0,27.0,Offline,0,0,0,95.0,11/06/2017,False
INN18701,0,4,Room_Type 4,half board,2,0,1,0,1,15.0,Offline,0,0,0,143.3,10/06/2017,False
INN06861,2,2,Room_Type 1,,2,1,0,0,1,42.0,,0,0,0,,6/26/2018,False
INN12346,0,1,Room_Type 2,half board,2,0,0,0,1,5.0,Online,0,0,0,97.25,12/19/2017,False
INN21207,2,4,Room_Type 1,half board,2,0,0,0,0,20.0,Online,0,0,0,110.38,12/07/2018,False
INN19131,0,2,Room_Type 1,breakfast,2,0,0,0,0,83.0,Offline,0,0,0,126.0,9/22/2017,False
INN23908,1,2,Room_Type 1,half board,2,0,0,0,0,328.0,Online,0,0,0,126.2,9/30/2018,True
INN24858,2,5,Room_Type 1,half board,2,0,0,0,0,334.0,Online,0,0,0,93.95,12/23/2018,True
INN06597,1,1,Room_Type 6,half board,2,1,1,0,2,70.0,Online,0,0,0,200.9,6/27/2018,False
INN27835,1,0,Room_Type 1,half board,1,1,0,1,1,27.0,Online,0,0,0,158.0,08/01/2018,False
INN16444,0,2,Room_Type 1,full board,2,0,0,0,1,32.0,Online,0,0,0,97.0,02/05/2018,False
INN04325,0,2,Room_Type 1,half board,2,1,0,0,1,18.0,Online,0,0,0,134.0,03/04/2018,False
INN35576,1,3,Room_Type 4,,3,0,0,0,1,166.0,Online,0,0,0,155.45,8/22/2018,True
INN21986,1,2,Room_Type 1,half board,2,0,0,0,0,39.0,Offline,0,0,0,78.0,1/25/2018,False
INN02960,0,3,Room_Type 1,full board,2,0,0,0,1,154.0,Online,0,0,0,114.5,08/03/2018,False
INN25704,1,4,Room_Type 4,breakfast,2,0,0,0,2,117.0,Online,0,0,0,163.14,12/26/2018,False
INN09576,2,1,Room_Type 1,,2,0,0,0,1,119.0,,0,0,0,129.5,07/09/2018,False
INN27084,0,2,Room_Type 1,,2,0,0,0,0,294.0,,0,0,0,,6/17/2018,True
INN13911,2,3,Room_Type 1,half board,2,0,0,0,0,308.0,Online,0,0,0,120.75,10/16/2018,True
INN14527,2,0,Room_Type 1,full board,2,0,0,0,2,162.0,Online,0,0,0,114.5,5/22/2018,False
INN26860,1,3,Room_Type 1,half board,2,0,0,0,0,68.0,Online,0,0,0,108.23,11/10/2018,False
INN08617,1,1,Room_Type 4,half board,3,0,0,0,1,95.0,Offline,0,0,0,135.6,4/25/2018,False
INN06940,2,0,Room_Type 1,half board,1,0,0,0,1,5.0,Online,0,0,0,102.9,01/10/2018,False
